[2026-02-05 15:07:37.646] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:37.663] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:37.679] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:37.696] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:37.712] JS Event: PERF:SELECT:selection:15.30ms
[2026-02-05 15:07:37.728] JS Event: PERF:SELECT:selection:14.40ms
[2026-02-05 15:07:38.081] JS Event: PERF:SELECT:selection:6.10ms
[2026-02-05 15:07:38.597] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:38.613] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:38.631] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:38.647] JS Event: PERF:SELECT:selection:15.70ms
[2026-02-05 15:07:38.663] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:38.680] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:38.697] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:38.712] JS Event: PERF:SELECT:selection:15.40ms
[2026-02-05 15:07:38.746] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:38.763] JS Event: PERF:SELECT:selection:16.30ms
[2026-02-05 15:07:38.782] JS Event: PERF:SELECT:selection:15.80ms
[2026-02-05 15:07:38.797] JS Event: PERF:SELECT:selection:16.40ms
[2026-02-05 15:07:38.814] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:38.830] JS Event: PERF:SELECT:selection:15.60ms
[2026-02-05 15:07:38.846] JS Event: PERF:SELECT:selection:16.10ms
[2026-02-05 15:07:38.864] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:38.880] JS Event: PERF:SELECT:selection:16.20ms
[2026-02-05 15:07:38.897] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:38.914] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:38.932] JS Event: PERF:SELECT:selection:15.90ms
[2026-02-05 15:07:38.947] JS Event: PERF:SELECT:selection:16.00ms
[2026-02-05 15:07:38.963] JS Event: PERF:SELECT:selection:15.50ms
[2026-02-05 15:07:39.030] JS Event: PERF:SELECT:selection:15.70ms
